ID;id_season;weekly_demand;family;category;fabric;color_rgb;length_type;silhouette_type;waist_type;neck_lapel_type;sleeve_length_type;heel_shape_type;toecap_type;woven_structure;knit_structure;print_type;archetype;moment;phase_in;phase_out;life_cycle_length;num_stores;num_sizes;has_plus_sizes;price;Production
4942;89;429;Dresses;Dresses, jumpsuits and Complete set;WOVEN;245,244,238;Midi;;;Off Shoulder;Sleeveless;;;Light;;Sin Estampado;Expert;FORMAL EVENT;26/08/2024;15/12/2024;16;46;4;False;49.99;1152
4943;88;4413;Tops;Tops;TRICOT;242,160,157;Standard;Straight;;Close-fitting;Sleeveless;;;;Thick point;Sin Estampado;Ideal;TIME OFF;25/03/2024;19/05/2024;8;423;3;False;22.99;13801
4945;88;18022;Dresses;Dresses, jumpsuits and Complete set;WOVEN;81,77,50;Short;Evase;;Wrap collar;Long;;;Light;;Otros Estampados;;CASUAL WORK;27/11/2023;21/01/2024;8;808;7;False;35.99;18750
4946;86;11337;Shirt;Tops;CIRCULAR;141,173,212;Standard;Straight;;Close-fitting;Sleeveless;;;Light;;Sin Estampado;Authentic;CASUAL WORK;27/03/2023;21/05/2023;8;761;7;False;17.99;37687
4948;88;65829;Trousers;Bottoms;WOVEN;24,38,60;Standard;Regular;Regular Waist;;;;;Light;;Sin Estampado;Lady;FORMAL WORK;11/12/2023;26/05/2024;24;1189;12;False;29.99;131525
4949;88;348;Skirts;Bottoms;SYNTHETIC LEATHER;245,244,238;Mini/Micro;;;;;;;;;Sin Estampado;;CASUAL EVENT;27/11/2023;21/01/2024;8;46;5;False;29.99;6022
4950;86;1711;Shirt;Tops;CIRCULAR;245,244,238;Standard;Regular;;Shirt-style collar;Long;;;Light;;Sin Estampado;;TIME OFF;10/04/2023;04/06/2023;8;213;7;False;29.99;15300
4951;88;9234;T-shirt;Tops;CIRCULAR;44,49,65;Standard;Slim;;Rounded Neck;Short;;;Light;;Mangologo;Authentic;TIME OFF;11/12/2023;26/05/2024;24;145;6;False;7.99;47648
4952;86;3994;Sweater;Tops;TRICOT;245,244,238;Medium;Straight;;V-Neck;Long;;;;Fine point;Sin Estampado;;CASUAL WORK;27/03/2023;21/05/2023;8;375;7;False;29.99;15466
4953;89;47928;Sweater;Tops;TRICOT;0,0,0;Medium;Straight;;Close-fitting;Long;;;;Fine point;Sin Estampado;;CASUAL WORK;02/09/2024;24/11/2024;12;1194;11;False;22.99;76348
4956;87;9789;T-shirt;Tops;CIRCULAR;102,102,102;Standard;Straight;;Rounded Neck;Long;;;Medium;;Sin Estampado;Lady;TIME OFF;23/10/2023;17/12/2023;8;753;11;False;19.99;32657
4957;87;115998;Skirts;Bottoms;JEANS;175,198,207;Midi;Straight;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;24/04/2023;10/09/2023;20;1209;11;True;25.99;122125
4959;89;6665;T-shirt;Tops;CIRCULAR;0,0,0;Standard;Slim;;V-Neck;Long;;;Light;;Sin Estampado;Lady;CASUAL WORK;23/09/2024;17/11/2024;8;499;7;False;22.99;18826
4960;86;1683;Tops;Tops;TRICOT;0,0,0;Crop;Slim;;Low cut;Fine Strap;;;;Midpoint;Sin Estampado;;TIME OFF;08/05/2023;04/06/2023;4;211;4;False;19.99;10155
4961;88;12323;Shirt;Tops;WOVEN;206,42,59;Standard;Evase;;Mao;Sleeveless;;;Light;;Sin Estampado;;FORMAL EVENT;11/03/2024;21/04/2024;6;798;7;False;25.99;27011
4962;89;258;Jackets;Outerwear;LEATHER;0,0,0;;;;;;;;;;Sin Estampado;;TIME OFF;26/08/2024;17/11/2024;12;85;5;False;299.99;2691
4963;87;9244;Jumpsuit;Dresses, jumpsuits and Complete set;JEANS;29,80,144;Long;Straight;;Mao;Sleeveless;;;Light;;Sin Estampado;;TIME OFF;05/06/2023;30/07/2023;8;403;3;False;39.99;16176
4964;87;1452;Sweater;Tops;TRICOT;216,209,195;Crop;Straight;;Rounded Neck;Long;;;;Thick point;Sin Estampado;Casual Chic;TIME OFF;16/10/2023;10/12/2023;8;147;3;False;35.99;6430
4965;88;3601;Jeans;Bottoms;JEANS;23,26,28;Long;Wide leg;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;15/01/2024;10/03/2024;8;325;6;False;39.99;18475
4966;88;15038;T-shirt;Tops;CIRCULAR;145,145,144;Standard;Slim;;Rounded Neck;Long;;;Light;;Sin Estampado;Authentic;CASUAL EVENT;27/11/2023;21/01/2024;8;856;7;False;17.99;30834
4967;87;886;Jackets;Outerwear;WOVEN;235,205,207;Standard;Straight;;Shirt-style collar;Long;;;Medium;;Sin Estampado;Lady;CASUAL WORK;21/08/2023;15/10/2023;8;96;5;False;69.99;5868
4968;87;240;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;236,184,174;Long;;;Low cut;Sleeveless;;;Medium;;Sin Estampado;Wow;FORMAL EVENT;17/07/2023;27/08/2023;6;33;4;False;160.0;981
4970;87;2344;Jeans;Bottoms;JEANS;193,163,124;Long;Carrot;Regular Waist;;;;;;;Sin Estampado;;CASUAL EVENT;09/10/2023;19/11/2023;6;202;6;False;49.99;4413
4971;89;968;Trousers;Bottoms;LEATHER;0,0,0;Long;Flared / Flare;High Waist;;;;;Medium;;Sin Estampado;Expert;FORMAL WORK;09/09/2024;01/12/2024;12;76;7;False;199.99;1401
4974;89;13208;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Midi;Evase;;Wrap collar;Sleeveless;;;Light;;Lunares/Topos;;FORMAL WORK;12/08/2024;06/10/2024;8;1071;7;False;39.99;35362
4976;88;35136;Trousers;Bottoms;CIRCULAR;81,77,50;Long;Straight;;;;;;;;Sin Estampado;Authentic;TIME OFF;22/04/2024;30/06/2024;10;853;7;False;22.99;50315
4977;88;15743;Dresses;Dresses, jumpsuits and Complete set;WOVEN;79,132,84;Long;Evase;;Wrap collar;Short;;;Light;;Paisley;;CASUAL WORK;06/05/2024;16/06/2024;6;963;11;True;39.99;42148
4978;87;2732;Jumpsuit;Dresses, jumpsuits and Complete set;JEANS;229,53,129;Short;Straight;;Mao;Sleeveless;;;Medium;;Sin Estampado;;TIME OFF;10/07/2023;03/09/2023;8;477;7;False;39.99;10927
4979;86;1855;T-shirt;Tops;CIRCULAR;79,132,84;Crop;Slim;;Rounded Neck;Short;;;Medium;;Sin Estampado;;TIME OFF;05/12/2022;26/02/2023;12;102;5;False;9.99;10124
4980;88;532;Tops;Tops;WOVEN;178,211,178;Standard;Straight;;Low cut;Fine Strap;;;Light;;Sin Estampado;Authentic;CASUAL WORK;20/11/2023;11/02/2024;12;64;5;False;19.99;5619
4981;87;10179;Trousers;Bottoms;JEANS;245,244,238;Long;Wide leg;Adjustable / Rubber;;;;;Light;;Sin Estampado;;TIME OFF;05/06/2023;13/08/2023;10;443;7;False;29.99;20912
4982;89;3636;Blazers;Outerwear;WOVEN;0,0,0;Short;Regular;;Flap;Long;;;;;Sin Estampado;;FORMAL WORK;26/08/2024;03/11/2024;10;1166;7;False;49.99;25218
4984;86;1881;Coats;Outerwear;WOVEN;154,120,79;Long;Oversize;;Flap;Long;;;Heavy;;Sin Estampado;Ideal;CASUAL WORK;05/12/2022;12/02/2023;10;210;7;False;99.99;4389
4985;88;31315;Trousers;Bottoms;WOVEN;233,227,214;Long;Palazzo;Adjustable / Rubber;;;;;Light;;Flores;;CASUAL WORK;15/04/2024;09/06/2024;8;1176;11;True;25.99;51224
4986;86;1801;T-shirt;Tops;CIRCULAR;242,160,157;Standard;Straight;;Rounded Neck;Short;;;Medium;;Sin Estampado;;TIME OFF;05/12/2022;26/02/2023;12;119;5;False;12.99;7016
4987;86;3184;Blazers;Outerwear;WOVEN;0,0,0;;;;Flap;Long;;;Light;;Sin Estampado;Ideal;FORMAL WORK;28/11/2022;22/01/2023;8;241;7;False;79.99;9485
4988;86;43390;Dresses;Dresses, jumpsuits and Complete set;WOVEN;29,80,144;Long;Straight;;Shirt-style collar;Sleeveless;;;Light;;Flores;Wow;CASUAL WORK;24/04/2023;18/06/2023;8;1130;11;True;29.99;55771
4989;88;6571;Blazers;Outerwear;WOVEN;104,51,15;Standard;;;Flap;Long;;;Medium;;Sin Estampado;;FORMAL WORK;01/04/2024;09/06/2024;10;551;7;False;59.99;14159
4990;88;5355;Tops;Tops;CIRCULAR;186,209,225;Standard;Straight;;Rounded Neck;Sleeveless;;;Light;;Sin Estampado;Lady;TIME OFF;06/05/2024;30/06/2024;8;272;5;False;22.99;15035
4991;87;450;Shirt;Tops;CIRCULAR;219,207,189;Long;Oversize;;Shirt-style collar;Long;;;Medium;;Sin Estampado;Casual Chic;CASUAL WORK;24/07/2023;15/10/2023;12;67;5;False;29.99;3737
4992;88;31805;Shirt;Tops;WOVEN;29,80,144;Crop;Slim;;Shirt-style collar;Short;;;Light;;Otros Estampados;;CASUAL WORK;29/04/2024;23/06/2024;8;1160;11;False;22.99;49004
4993;89;10552;Jackets;Outerwear;TRICOT;49,47,72;Standard;Straight;;Close-fitting;Long;;;;Midpoint;Sin Estampado;;CASUAL WORK;05/08/2024;27/10/2024;12;424;6;True;39.99;21531
4994;86;45;Intimate;Accesories, Swim and Intimate;WOVEN;255,215,0;;;;;;;;;;Sin Estampado;Ideal;TIME OFF;06/03/2023;25/06/2023;16;28;3;False;49.99;788
4995;87;10446;T-shirt;Tops;CIRCULAR;145,145,144;Standard;Slim;;Swan;Long;;;Light;;Sin Estampado;Lady;TIME OFF;16/10/2023;10/12/2023;8;950;11;False;15.99;44450
4996;89;18795;Dresses;Dresses, jumpsuits and Complete set;WOVEN;29,80,144;Long;Straight;;;Sleeveless;;;Light;;Sin Estampado;;FORMAL WORK;29/07/2024;08/09/2024;6;701;5;False;45.99;37608
4997;87;36462;Jeans;Bottoms;JEANS;245,244,238;Crop;Slim;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;05/06/2023;27/08/2023;12;983;12;False;29.99;55627
4999;86;5506;Tops;Tops;CIRCULAR;79,132,84;Crop;Straight;;;;;;;;Sin Estampado;;CASUAL WORK;03/04/2023;28/05/2023;8;286;7;False;19.99;20180
5000;87;451;Shirt;Tops;WOVEN;243,242,238;Long;Oversize;;Shirt-style collar;Long;;;Light;;Sin Estampado;Lady;CASUAL WORK;25/09/2023;05/11/2023;6;95;5;False;35.99;6577
5001;86;18175;Trousers;Bottoms;WOVEN;0,0,0;Standard;Culotte;Adjustable / Rubber;;;;;;;Sin Estampado;Casual Chic;CASUAL WORK;27/03/2023;18/06/2023;12;734;11;True;29.99;43914
5003;86;14395;Dresses;Dresses, jumpsuits and Complete set;WOVEN;129,105,81;Short;Straight;;Close-fitting;Long;;;Light;;Geométric;Wow;CASUAL WORK;13/02/2023;09/04/2023;8;1051;7;False;27.99;46233
5004;87;17946;Shirt;Tops;CIRCULAR;0,0,0;Standard;Straight;;Rounded Neck;Long;;;Light;;Sin Estampado;Ideal;TIME OFF;16/10/2023;10/12/2023;8;634;11;False;22.99;23794
5005;87;8413;Vest;Outerwear;WOVEN;225,204,175;Standard;Straight;;V-Neck;;;;Medium;;Sin Estampado;Casual Chic;FORMAL WORK;31/07/2023;08/10/2023;10;364;7;False;29.99;19656
5008;87;1008;Cardigans;Tops;TRICOT;29,80,144;Crop;Straight;;;;;;;Midpoint;Sin Estampado;Ideal;CASUAL WORK;09/10/2023;03/12/2023;8;280;5;False;69.99;7726
5009;86;575;Shirt;Tops;WOVEN;129,105,81;Standard;Straight;;Shirt-style collar;Long;;;Light;;Flores;;TIME OFF;02/01/2023;26/03/2023;12;106;5;False;29.99;5347
5010;89;26431;Sweater;Tops;TRICOT;49,47,72;Standard;Straight;;Turtle neck;Long;;;;Midpoint;Sin Estampado;;TIME OFF;12/08/2024;06/10/2024;8;1092;5;False;29.99;66339
5011;88;18834;T-shirt;Tops;CIRCULAR;102,102,102;Standard;Straight;;Rounded Neck;Long;;;Light;;Sin Estampado;Authentic;TIME OFF;26/02/2024;05/05/2024;10;796;7;False;12.99;37903
5012;86;621;Sweater;Tops;TRICOT;233,227,214;Standard;Straight;;V-Neck;;;;;Thick point;Sin Estampado;;TIME OFF;27/02/2023;23/04/2023;8;65;7;False;29.99;3231
5014;87;9361;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;242,160,157;Short;Straight;;;;;;;;Flores;Lady;TIME OFF;10/07/2023;03/09/2023;8;982;7;False;19.99;38493
5016;86;4363;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;57,28,29;Midi;Evase;;V-Neck;Long;;;Light;;Flores;;TIME OFF;20/03/2023;09/07/2023;16;204;7;False;25.99;9694
5017;87;2659;Dresses;Dresses, jumpsuits and Complete set;TRICOT;29,80,144;Long;Straight;;Asymmetric;Sleeveless;;;;Fine point;Sin Estampado;Expert;CASUAL EVENT;05/06/2023;30/07/2023;8;222;3;False;59.99;3961
5018;87;1591;T-shirt;Tops;CIRCULAR;29,80,144;Standard;Regular;;Rounded Neck;Short;;;Medium;;Sin Estampado;Lady;TIME OFF;24/07/2023;15/10/2023;12;125;5;False;9.99;5709
5019;88;6531;Shirt;Tops;WOVEN;244,245,239;Standard;Straight;;Shirt-style collar;Long;;;Light;;Otros Estampados;;FORMAL WORK;27/11/2023;04/02/2024;10;255;7;True;19.99;18833
5022;87;6354;Trousers;Bottoms;WOVEN;68,178,169;Standard;Straight;Regular Waist;;;;;Light;;Otros Estampados;;CASUAL WORK;10/07/2023;20/08/2023;6;428;8;False;25.99;22559
5023;88;29693;Shirt;Tops;WOVEN;141,173,212;Standard;Regular;;Shirt-style collar;Long;;;Light;;Sin Estampado;;CASUAL WORK;29/01/2024;21/04/2024;12;1176;7;False;29.99;58817
5025;87;396;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;0,0,0;Long;Straight;;V-Neck;Long;;;;;Sin Estampado;Lady;CASUAL EVENT;02/10/2023;10/12/2023;10;96;5;False;69.99;2835
5027;89;5786;Trousers;Bottoms;WOVEN;87,78,54;Long;Flared / Bootcut;Regular Waist;;;;;;;Sin Estampado;Lady;FORMAL WORK;14/10/2024;19/01/2025;14;438;6;False;39.99;16647
5029;86;13225;Dresses;Dresses, jumpsuits and Complete set;WOVEN;29,80,144;Long;Straight;;V-Neck;Short;;;Light;;Flores;Ideal;CASUAL WORK;10/04/2023;21/05/2023;6;694;7;False;39.99;32829
5031;88;19563;Blazers;Outerwear;WOVEN;141,173,212;Standard;;;Flap;Long;;;Medium;;Sin Estampado;;FORMAL WORK;08/04/2024;16/06/2024;10;724;7;False;59.99;24346
5032;87;9628;Skirts;Bottoms;WOVEN;177,179,180;Midi;Evase;Adjustable / Rubber;;;;;;;Sin Estampado;;CASUAL EVENT;18/09/2023;10/12/2023;12;793;11;False;49.99;22398
5033;87;905;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;0,0,0;Short;Slim;;Asymmetric;Sleeveless;;;Light;;Sin Estampado;Lady;TIME OFF;05/06/2023;30/07/2023;8;258;5;False;35.99;8382
5034;86;41942;T-shirt;Tops;CIRCULAR;245,244,238;Standard;Regular;;Close-fitting;Sleeveless;;;Light;;Sin Estampado;Lady;TIME OFF;20/02/2023;14/05/2023;12;968;9;False;12.99;80286
5035;89;1878;Jackets;Outerwear;JEANS;245,244,238;Medium;Slim;;Mao;Long;;;Medium;;Sin Estampado;;TIME OFF;08/07/2024;18/08/2024;6;258;4;False;35.99;9559
5036;88;1006;Swimwear;Accesories, Swim and Intimate;CIRCULAR;66,64,46;;;;;;;;;;Sin Estampado;Cosmopolitan;TIME OFF;26/02/2024;16/06/2024;16;65;4;False;19.99;5966
5037;87;1024;Coats;Outerwear;WOVEN;145,145,144;Long;Straight;;;;;;;;Sin Estampado;Ideal;FORMAL WORK;04/09/2023;01/10/2023;4;130;5;False;149.99;4541
5038;86;10053;Dresses;Dresses, jumpsuits and Complete set;TRICOT;30,40,101;Short;Slim;;Close-fitting;Sleeveless;;;;Fine point;Sin Estampado;;TIME OFF;24/04/2023;04/06/2023;6;713;7;False;19.99;28328
5039;89;6888;Tops;Tops;CIRCULAR;0,0,0;Standard;Slim;;Boat;Short;;;Light;;Sin Estampado;;CASUAL EVENT;21/10/2024;15/12/2024;8;380;5;False;19.99;15705
5040;87;10753;Sweater;Tops;TRICOT;233,227,214;Medium;Straight;;Perkins;Long;;;;Thick point;Sin Estampado;Ideal;TIME OFF;24/07/2023;17/09/2023;8;469;7;False;29.99;15964
5041;87;309;Jumpsuit;Dresses, jumpsuits and Complete set;CIRCULAR;155,124,83;Crop;Slim;;V-Neck;Short;;;Elastic;;Sin Estampado;Authentic;TIME OFF;26/06/2023;15/10/2023;16;189;5;False;29.99;5794
5043;87;22292;Jackets;Outerwear;WOVEN;145,145,144;Medium;Oversize;;Rounded Neck;Long;;;Heavy;;Sin Estampado;Casual Chic;TIME OFF;11/09/2023;19/11/2023;10;1036;7;False;59.99;57904
5044;89;3567;Jeans;Bottoms;JEANS;243,242,238;Standard;Slouchy;High Waist;;;;;;;Sin Estampado;;TIME OFF;14/10/2024;08/12/2024;8;445;8;False;35.99;18205
5045;87;2109;Dresses;Dresses, jumpsuits and Complete set;TRICOT;67,9,37;Midi;Slim;;Halter;Sleeveless;;;;Fine point;Sin Estampado;Casual Chic;TIME OFF;04/09/2023;26/11/2023;12;143;5;False;29.99;4278
5046;86;1099;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Long;;;Low cut;Long;;;Light;;Flores;Lady;FORMAL EVENT;13/02/2023;09/04/2023;8;170;4;False;89.99;7996
5047;89;3103;Blazers;Outerwear;LEATHER;104,51,15;Long;Oversize;;Flap;Long;;;Heavy;;Sin Estampado;Expert;FORMAL WORK;09/09/2024;03/11/2024;8;154;5;False;229.99;2969
5049;88;5953;Jackets;Outerwear;WOVEN;133,121,110;Short;Oversize;;Close-fitting;Long;;;Medium;;Sin Estampado;;TIME OFF;08/04/2024;30/06/2024;12;788;7;False;39.99;24717
5050;87;2706;Trousers;Bottoms;CIRCULAR;0,0,0;Long;Straight;Adjustable / Rubber;;;;;Medium;;Sin Estampado;Authentic;CASUAL WORK;29/05/2023;03/09/2023;14;115;5;False;39.99;6920
5052;89;15018;Tops;Tops;CIRCULAR;233,227,214;Crop;Slim;;Rounded Neck;Fine Strap;;;Light;;Sin Estampado;;CASUAL EVENT;27/05/2024;21/07/2024;8;683;5;False;17.99;24420
5053;88;18482;Sweater;Tops;TRICOT;219,207,189;Medium;Straight;;Close-fitting;Short;;;;Thick point;Sin Estampado;Cosmopolitan;TIME OFF;25/03/2024;19/05/2024;8;1134;7;False;29.99;28413
5054;86;3703;Bodysuits;Tops;CIRCULAR;229,53,129;;;;;;;;;;Sin Estampado;Casual Chic;TIME OFF;22/05/2023;02/07/2023;6;355;3;False;19.99;17635
5055;88;34525;Coats;Outerwear;WOVEN;0,0,0;Long;Straight;;Funnel neck;Long;;;Heavy;;Sin Estampado;Lady;FORMAL WORK;20/11/2023;28/01/2024;10;1075;11;False;149.99;53468
5056;89;17718;Cardigans;Tops;TRICOT;49,47,72;Standard;Straight;;Close-fitting;Long;;;;Midpoint;Sin Estampado;;CASUAL WORK;10/06/2024;04/08/2024;8;957;7;False;29.99;45368
5057;87;9278;Trousers;Bottoms;WOVEN;233,227,214;Long;;;;;;;;;Sin Estampado;Ideal;FORMAL WORK;25/09/2023;03/12/2023;10;744;7;False;39.99;22262
5059;88;20207;Blazers;Outerwear;WOVEN;0,0,0;Short;Slim;;Flap;Long;;;Medium;;Sin Estampado;Lady;FORMAL WORK;05/02/2024;28/04/2024;12;799;8;False;39.99;42228
5060;86;20309;Tops;Tops;CIRCULAR;241,133,0;Standard;Slim;;V-Neck;Sleeveless;;;Light;;Sin Estampado;Lady;TIME OFF;01/05/2023;25/06/2023;8;450;7;False;15.99;22919
5062;86;13143;Trousers;Bottoms;CIRCULAR;61,40,49;Long;Regular;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;05/12/2022;29/01/2023;8;695;7;False;25.99;31178
5065;87;3305;Sweater;Tops;TRICOT;186,186,186;Standard;Straight;;V-Neck;Long;;;;Fine point;Sin Estampado;Authentic;CASUAL WORK;04/09/2023;29/10/2023;8;187;5;False;39.99;9950
5066;86;724;Dresses;Dresses, jumpsuits and Complete set;WOVEN;233,227,214;Short;Straight;;Rounded Neck;Three quarters;;;Light;;Sin Estampado;Ideal;CASUAL EVENT;10/04/2023;07/05/2023;4;68;4;False;89.99;2041
5067;87;3655;Dresses;Dresses, jumpsuits and Complete set;WOVEN;79,132,84;Long;Evase;;Low cut;Fine Strap;;;;;Paisley;Casual Chic;FORMAL EVENT;29/05/2023;09/07/2023;6;201;7;False;79.99;9350
5068;87;5366;Bodysuits;Tops;CIRCULAR;0,0,0;;;;;;;;;;Sin Estampado;Expert;CASUAL EVENT;30/10/2023;24/12/2023;8;203;3;False;29.99;7579
5070;88;2886;Sweater;Tops;TRICOT;233,227,214;Standard;Straight;;Perkins;Long;;;;Midpoint;Sin Estampado;Authentic;TIME OFF;27/11/2023;21/01/2024;8;502;7;False;39.99;16818
5071;87;7608;Sweater;Tops;TRICOT;243,242,238;Standard;Straight;;V-Neck;Long;;;;Midpoint;Sin Estampado;Ideal;TIME OFF;24/07/2023;03/09/2023;6;724;6;False;27.99;21299
5072;87;9160;Shorts;Bottoms;WOVEN;183,118,110;Short;Straight;Adjustable / Rubber;;;;;Light;;Flores;Lady;TIME OFF;05/06/2023;16/07/2023;6;634;7;False;22.99;32635
5073;87;3229;Jackets;Outerwear;JEANS;45,57,78;Standard;Oversize;;Kimono;Long;;;Medium;;Sin Estampado;;TIME OFF;16/10/2023;24/12/2023;10;349;7;False;59.99;14280
5076;88;37455;Jeans;Bottoms;JEANS;63,102,137;Standard;Skinny;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;11/12/2023;09/06/2024;26;860;8;False;29.99;70388
5077;88;46535;Trousers;Bottoms;CIRCULAR;0,0,0;Crop;Culotte;;;;;;Light;;Sin Estampado;Lady;TIME OFF;25/03/2024;19/05/2024;8;1133;7;False;19.99;78011
5079;89;4646;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Short;Straight;;Shirt-style collar;Long;;;Medium;;Sin Estampado;;CASUAL WORK;14/10/2024;08/12/2024;8;923;7;False;39.99;29678
5080;89;1564;Sweater;Tops;TRICOT;245,244,238;Standard;Straight;;Swan;Long;;;;Midpoint;Sin Estampado;;TIME OFF;14/10/2024;10/11/2024;4;141;3;False;49.99;5296
5081;89;7142;Shorts;Bottoms;WOVEN;245,237,193;Short;Straight;Regular Waist;;;;;Light;;Sin Estampado;Authentic;FORMAL WORK;10/06/2024;01/09/2024;12;668;5;False;27.99;13748
5082;89;1235;Intimate;Accesories, Swim and Intimate;CIRCULAR;49,47,72;;;;;;;;;;Sin Estampado;Lady;TIME OFF;13/05/2024;01/09/2024;16;58;5;False;25.99;2653
5084;87;22590;Trousers;Bottoms;CIRCULAR;81,77,50;Long;Straight;Adjustable / Rubber;;;;;Medium;;Sin Estampado;Authentic;TIME OFF;11/09/2023;03/12/2023;12;1134;7;False;19.99;28775
5086;86;1490;Shirt;Tops;WOVEN;29,80,144;Standard;Evase;;Shirt-style collar;Short;;;Light;;Sin Estampado;;TIME OFF;21/11/2022;12/03/2023;16;92;5;False;22.99;4423
5087;86;9792;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Ankle brace;Straight;;Wrap collar;Long;;;Medium;;Sin Estampado;Lady;FORMAL WORK;28/11/2022;19/02/2023;12;768;7;False;59.99;23532
5088;87;4204;Shirt;Tops;WOVEN;246,236,216;Standard;Straight;;Shirt-style collar;Long;;;Light;;Otros Estampados;;CASUAL WORK;11/09/2023;22/10/2023;6;1026;5;False;35.99;27109
5090;89;642;Tops;Tops;WOVEN;162,175,147;Standard;Straight;;Low cut;Fine Strap;;;Light;;Sin Estampado;;FORMAL EVENT;22/07/2024;15/09/2024;8;77;5;False;29.99;2317
5091;88;12785;Jackets;Outerwear;WOVEN;233,227,214;Short;Straight;;Shirt-style collar;Long;;;Heavy;;Sin Estampado;Ideal;CASUAL WORK;12/02/2024;05/05/2024;12;974;7;False;59.99;28046
5092;87;34431;Trousers;Bottoms;WOVEN;29,80,144;Standard;Straight;Adjustable / Rubber;;;;;;;Sin Estampado;;TIME OFF;05/06/2023;13/08/2023;10;1097;11;False;29.99;36870
5093;87;2175;Cardigans;Tops;TRICOT;229,53,129;Standard;Straight;;V-Neck;Long;;;;Midpoint;Sin Estampado;Lady;TIME OFF;06/11/2023;31/12/2023;8;480;7;False;39.99;15533
5094;88;8750;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;49,47,72;Short;Evase;;;;;;;;Sin Estampado;Lady;TIME OFF;29/04/2024;07/07/2024;10;899;11;False;22.99;49025
5095;87;15241;T-shirt;Tops;CIRCULAR;0,0,0;Standard;Slim;;Rounded Neck;Long;;;Light;;Sin Estampado;Expert;CASUAL EVENT;30/10/2023;24/12/2023;8;498;7;False;19.99;17875
5096;89;51369;Jackets;Outerwear;SYNTHETIC LEATHER;0,0,0;Short;Straight;;;;;;;;Sin Estampado;;TIME OFF;12/08/2024;20/10/2024;10;1123;7;False;49.99;67299
5097;86;32994;Jeans;Bottoms;JEANS;45,57,78;Standard;Skinny;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;05/12/2022;26/03/2023;16;1125;12;True;25.99;105297
5098;87;2638;Jeans;Bottoms;JEANS;130,140,142;Long;Straight;Regular Waist;;;;;;;Sin Estampado;;TIME OFF;16/10/2023;10/12/2023;8;299;8;False;39.99;9208
5099;89;23360;Shorts;Bottoms;JEANS;245,244,238;Short;Straight;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;03/06/2024;28/07/2024;8;1061;8;False;25.99;49889
5100;86;55775;Shirt;Tops;WOVEN;182,196,216;Standard;Slim;;Shirt-style collar;Long;;;Light;;Sin Estampado;Lady;FORMAL WORK;05/12/2022;02/07/2023;30;1171;11;True;19.99;90570
5101;89;5871;Tops;Tops;CIRCULAR;129,105,81;Standard;Slim;;;Fine Strap;;;Light;;Sin Estampado;Lady;TIME OFF;12/08/2024;03/11/2024;12;658;7;False;12.99;26141
5103;87;64;Vest;Outerwear;LEATHER;0,0,0;Standard;Straight;;Flap;;;;Heavy;;Sin Estampado;Ideal;FORMAL WORK;04/09/2023;29/10/2023;8;23;3;False;229.99;933
5104;89;9117;Skirts;Bottoms;WOVEN;225,204,175;Midi;Evase;Regular Waist;;;;;;;Sin Estampado;;FORMAL WORK;22/07/2024;29/09/2024;10;626;7;False;39.99;33631
5106;88;8444;Shirt;Tops;WOVEN;79,132,84;Standard;Regular;;;Long;;;Light;;Sin Estampado;;FORMAL WORK;12/02/2024;07/04/2024;8;1098;7;False;25.99;51123
5107;89;16572;Cardigans;Tops;TRICOT;0,0,0;Short;Straight;;V-Neck;Long;;;;Thick point;Sin Estampado;;TIME OFF;03/06/2024;28/07/2024;8;892;7;False;29.99;27138
5108;86;24291;T-shirt;Tops;CIRCULAR;129,105,81;Standard;Slim;;Close-fitting;Long;;;Light;;Sin Estampado;;CASUAL WORK;28/11/2022;19/02/2023;12;964;7;False;15.99;57595
5109;86;163;Trousers;Bottoms;CIRCULAR;189,22,62;Long;Slim;Regular Waist;;;;;Medium;;Flores;;CASUAL EVENT;05/12/2022;26/02/2023;12;43;5;False;27.99;1376
5110;89;26562;Jeans;Bottoms;JEANS;129,105,81;Crop;Straight;Regular Waist;;;;;;;Animal;Casual Chic;TIME OFF;17/06/2024;01/12/2024;24;891;8;False;39.99;59382
5112;87;17933;Jeans;Bottoms;JEANS;23,26,28;Standard;Carrot;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;04/09/2023;26/11/2023;12;861;8;False;29.99;35681
